OBJECTID,BASINID,COUNT,AREA,SUM
10504,10662,611,1.0607638,333258.4687500
10505,10663,243,0.4218750,384456.7500000
10506,10664,164,0.2847222,2008.0942383
10507,10665,67,0.1163194,14624.3164063
10508,10666,124,0.2152778,4784329.0000000
10509,10667,161,0.2795139,8051.5024414
10510,10668,100,0.1736111,2440118.0000000
10511,10669,165,0.2864583,1572.4570313
10512,10670,250,0.4340278,3317176.2500000
10513,10671,2254,3.9131944,3640162.2500000
10514,10672,110,0.1909722,15425.6171875
10515,10673,92,0.1597222,295822.9375000
10516,10674,230,0.3993056,5508.3427734
10517,10675,57,0.0989583,425.0047607
10518,10676,107,0.1857639,750.7461548
10519,10677,235,0.4079861,4760.6440430
10520,10678,222,0.3854167,405404.4687500
10521,10679,104,0.1805556,145788.3906250
10522,10680,117,0.2031250,307588.5937500
10523,10681,227,0.3940972,26944.2792969
10524,10682,79,0.1371528,209965.8593750
10525,10683,87,0.1510417,203753.3281250
10526,10684,71,0.1232639,120.5624466
10527,10685,131,0.2274306,4528.1020508
10528,10686,62,0.1076389,1442.1036377
10529,10687,177,0.3072917,51820.9335938
10530,10688,71,0.1232639,26841.3476563
10531,10689,80,0.1388889,23517.3496094
10532,10690,255,0.4427083,15344.0312500
10533,10691,75,0.1302083,318.5503235
10534,10692,286,0.4965278,233441.3593750
10535,10693,69,0.1197917,568226.8125000
10536,10694,100,0.1736111,279.5940857
10537,10695,63,0.1093750,157661.1718750
10538,10696,197,0.3420139,54451.7421875
10539,10697,262,0.4548611,1257.3448486
10540,10698,654,1.1354166,249716.8281250
10541,10699,199,0.3454861,956683.5000000
10542,10700,2041,3.5434027,2824537.5000000
10543,10701,138,0.2395833,445411.1562500
10544,10702,155,0.2690972,163375.8281250
10545,10703,107,0.1857639,5829.9033203
10546,10704,221,0.3836806,79271.3984375
10547,10705,937,1.6267362,88193.4687500
10548,10706,157,0.2725694,15365.0703125
10549,10707,336,0.5833333,18122.1425781
10550,10708,116,0.2013889,130744.9062500
10551,10709,105,0.1822917,26820.1777344
10552,10710,485,0.8420139,156159.6562500
10553,10711,273,0.4739583,6572.5302734
10554,10712,68,0.1180556,11259.3291016
10555,10713,97,0.1684028,31395.0273438
10556,10714,131,0.2274306,39916.5937500
10557,10715,184,0.3194444,10838.4765625
10558,10716,222,0.3854167,66590.4921875
10559,10717,77,0.1336806,16063.0253906
10560,10718,747,1.2968750,37562.2109375
10561,10719,1220,2.1180556,763625.1250000
10562,10720,58,0.1006944,39743.3750000
10563,10721,312,0.5416667,159489.1718750
10564,10722,1233,2.1406250,3140498.2500000
10565,10723,59,0.1024306,16862.1796875
10566,10724,182,0.3159722,130472.3203125
10567,10725,78,0.1354167,8292.4062500
10568,10726,736,1.2777778,7911.3647461
10569,10727,599,1.0399306,159811.7031250
10570,10728,87,0.1510417,26553.5859375
10571,10729,140,0.2430556,38451.1054688
10572,10730,99,0.1718750,18108.6347656
10573,10731,84,0.1458333,108654.2890625
10574,10732,153,0.2656250,101715.3984375
10575,10733,1382,2.3993056,282859.9062500
10576,10734,189,0.3281250,84198.5859375
10577,10735,104,0.1805556,14449.2500000
10578,10736,662,1.1493056,285115.2500000
10579,10737,122,0.2118056,49752.0898438
10580,10738,56,0.0972222,155211.5937500
10581,10739,385,0.6684028,4719.8208008
10582,10740,111,0.1927083,13029.0976563
10583,10741,138,0.2395833,25289.6875000
10584,10742,1201,2.0850694,466460.4687500
10585,10743,1400,2.4305556,577697.5000000
10586,10744,736,1.2777778,95487.4765625
10587,10745,105,0.1822917,58385.7070313
10588,10746,78,0.1354167,8658.5312500
10589,10747,3241,5.6267362,851599.7500000
10590,10748,98,0.1701389,18041.0937500
10591,10749,1408,2.4444444,647758.6875000
10592,10750,57,0.0989583,28049.2402344
10593,10751,60,0.1041667,52716.2421875
10594,10752,108,0.1875000,34811.2226563
10595,10753,71,0.1232639,13098.9746094
10596,10754,57,0.0989583,10499.0429688
10597,10755,64,0.1111111,1022.1813354
10598,10756,301,0.5225694,398897.8437500
10599,10757,69,0.1197917,1111.5247803
10600,10758,83,0.1440972,2215.4028320
10601,10759,514,0.8923611,259753.9062500
10602,10760,262,0.4548611,2010.3374023
10603,10761,159,0.2760417,2547.6376953
10604,10762,95,0.1649306,721.7750244
10605,10763,1405,2.4392362,673986.5000000
10606,10764,60,0.1041667,2860.3093262
10607,10765,381,0.6614583,205002.9218750
10608,10766,68,0.1180556,6216.0659180
10609,10767,104,0.1805556,204785.9062500
10610,10768,562,0.9756944,3991801.0000000
10611,10769,116,0.2013889,21552.3808594
10612,10770,107,0.1857639,131946.9687500
10613,10771,56,0.0972222,10383.5488281
10614,10772,90,0.1562500,551378.7500000
10615,10773,160,0.2777778,151157.0156250
10616,10774,80,0.1388889,4462.9785156
10617,10775,411,0.7135417,210569.9531250
10618,10776,56,0.0972222,10351.0195313
10619,10777,298,0.5173611,404445.3750000
10620,10778,52,0.0902778,81820.8750000
10621,10779,143,0.2482639,51406.1445313
10622,10780,1273,2.2100694,246004.7031250
10623,10781,87,0.1510417,136893.4843750
10624,10782,59,0.1024306,229981.6250000
10625,10783,73,0.1267361,13583.7597656
10626,10784,155,0.2690972,139893.2187500
10627,10785,54,0.0937500,68656.9453125
10628,10786,274,0.4756944,11989.0654297
10629,10787,118,0.2048611,73764.7890625
10630,10788,318,0.5520833,49468.4453125
10631,10789,340,0.5902778,50285.2578125
10632,10790,58,0.1006944,24719.7500000
10633,10791,248,0.4305556,19118.2070313
10634,10792,55,0.0954861,13061.3183594
10635,10793,53,0.0920139,8509.2714844
10636,10794,1008,1.7500000,2147328.2500000
10637,10795,56,0.0972222,5769.8540039
10638,10796,77,0.1336806,59380.4843750
10639,10797,94,0.1631944,2848.2917480
10640,10798,1421,2.4670138,2184163.7500000
10641,10799,184,0.3194444,83276.8984375
10642,10800,2305,4.0017362,260420.2812500
10643,10801,218,0.3784722,6351.2856445
10644,10802,142,0.2465278,16275.5761719
10645,10803,82,0.1423611,150619.0156250
10646,10804,57,0.0989583,13563.6738281
10647,10805,106,0.1840278,42353.5507813
10648,10806,100,0.1736111,3022.5427246
10649,10807,143,0.2482639,8853.4736328
10650,10808,204,0.3541667,12341.5039063
10651,10809,56,0.0972222,3406.4890137
10652,10810,70,0.1215278,947.0358276
10653,10811,102,0.1770833,124071.6875000
10654,10812,90,0.1562500,1514.9754639
10655,10813,335,0.5815972,2152650.5000000
10656,10814,147,0.2552083,43170.8046875
10657,10815,56,0.0972222,1709.7631836
10658,10816,95,0.1649306,34896.4101563
10659,10817,104,0.1805556,7437.2861328
10660,10818,130,0.2256944,15853.5859375
10661,10819,55,0.0954861,1682.6798096
10662,10820,128,0.2222222,6279.3588867
10663,10821,328,0.5694444,10274.0976563
10664,10822,99,0.1718750,81324.2500000
10665,10823,214,0.3715278,15663.6953125
10666,10824,187,0.3246528,13691.5156250
10667,10825,287,0.4982639,707889.6875000
10668,10826,126,0.2187500,9277.6533203
10669,10827,84,0.1458333,19941.8457031
10670,10828,104,0.1805556,64096.8046875
10671,10829,122,0.2118056,57530.4492188
10672,10830,66,0.1145833,31436.8710938
10673,10831,147,0.2552083,1892592.3750000
10674,10832,100,0.1736111,155672.2968750
10675,10833,174,0.3020833,285755.3125000
10676,10834,109,0.1892361,53833.2851563
10677,10835,51,0.0885417,329836.6875000
10678,10836,2,0.0034722,422.2244568
10679,10837,242,0.4201389,1153897.0000000
10680,10838,64,0.1111111,45165.3750000
10681,10839,10,0.0173611,2078.1518555
10682,10840,319,0.5538194,49152.2382813
10683,10841,90,0.1562500,19648.7246094
10684,10842,138,0.2395833,92459.6015625
10685,10843,27,0.0468750,91839.8125000
10686,10844,100,0.1736111,98002.1953125
10687,10845,34,0.0590278,22261.0859375
10688,10846,47,0.0815972,53503.6796875
10689,10847,4,0.0069444,16930.9863281
10690,10848,73,0.1267361,134679.3593750
10691,10850,3,0.0052083,265.5078735
10692,10851,38,0.0659722,56458.5664063
10693,10852,82,0.1423611,59207.5898438
10694,10853,29,0.0503472,199543.2968750
10695,10854,136,0.2361111,62416.7695313
10696,10855,78,0.1354167,56217.0039063
10697,10856,28,0.0486111,18192.0527344
10698,10857,5,0.0086806,12262.5019531
10699,10858,49,0.0850694,2951.9113770
10700,10859,233,0.4045139,757811.8750000
10701,10860,50,0.0868056,200471.1875000
10702,10861,44,0.0763889,301654.5000000
10703,10862,43,0.0746528,1544958.7500000
10704,10863,277,0.4809028,375918.6875000
10705,10864,19,0.0329861,80640.6640625
10706,10865,2,0.0034722,30407.7402344
10707,10866,49,0.0850694,167730.3593750
10708,10867,10,0.0173611,51424.6718750
10709,10868,143,0.2482639,569718.5000000
10710,10869,10,0.0173611,155600.8750000
10711,10870,184,0.3194444,1575813.8750000
10712,10871,2,0.0034722,123.6603088
10713,10872,15,0.0260417,2292.6281738
10714,10873,33,0.0572917,2754.8571777
10715,10874,133,0.2309028,21968.9902344
10716,10875,11,0.0190972,3660.7348633
10717,10876,1,0.0017361,462.6714172
10718,10877,30,0.0520833,6702.9033203
10719,10878,81,0.1406250,6293.0791016
10720,10879,166,0.2881944,136422.0937500
10721,10880,99,0.1718750,89124.9843750
10722,10881,26,0.0451389,43267.2265625
10723,10882,26,0.0451389,249324.3125000
10724,10883,75,0.1302083,93240.5625000
10725,10884,83,0.1440972,347503.3125000
10726,10885,94,0.1631944,116860.4843750
10727,10886,67,0.1163194,42852.2460938
10728,10887,3,0.0052083,6.5855160
10729,10888,33,0.0572917,90549.7187500
10730,10889,4,0.0069444,3584.0390625
10731,10890,3,0.0052083,1372.9919434
10732,10891,82,0.1423611,12060.8330078
10733,10892,11,0.0190972,522.2069702
10734,10893,40,0.0694444,20222.6035156
10735,10894,65,0.1128472,4295.5668945
10736,10895,2,0.0034722,4282.4648438
10737,10896,2,0.0034722,33585.9921875
10738,10897,114,0.1979167,65231.1367188
10739,10898,205,0.3559028,988948.1875000
10740,10899,4,0.0069444,5582.8227539
10741,10900,8,0.0138889,1549.0200195
10742,10901,43,0.0746528,14638.2675781
10743,10902,130,0.2256944,20633.0039063
10744,10903,71,0.1232639,24456.7734375
10745,10904,81,0.1406250,7378.7099609
10746,10905,2,0.0034722,251.0619049
10747,10906,38,0.0659722,50609.2695313
10748,10907,63,0.1093750,286772.6875000
10749,10908,45,0.0781250,25474.2167969
10750,10909,40,0.0694444,3320.3923340
10751,10910,15,0.0260417,105.6280823
10752,10911,62,0.1076389,165.8296356
10753,10912,58,0.1006944,1054.3104248
10754,10913,55,0.0954861,92639.5000000
10755,10914,111,0.1927083,265199.2812500
10756,10915,10,0.0173611,23564.1191406
10757,10916,77,0.1336806,65196.1406250
10758,10917,23,0.0399306,6929.5922852
10759,10918,89,0.1545139,48045.7421875
10760,10919,74,0.1284722,21441.3593750
10761,10920,1,0.0017361,955.5715332
10762,10921,68,0.1180556,65218.9960938
10763,10922,5,0.0086806,4801.8847656
10764,10923,113,0.1961806,17849.0332031
10765,10924,12,0.0208333,185.0382080
10766,10925,48,0.0833333,3307.3044434
10767,10926,126,0.2187500,16323.1386719
10768,10927,38,0.0659722,3172.3398438
10769,10928,111,0.1927083,9496.2656250
10770,10929,9,0.0156250,770.9666138
10771,10930,91,0.1579861,34540.7500000
10772,10931,3,0.0052083,876.9955444
10773,10932,5,0.0086806,3318.1953125
10774,10933,81,0.1406250,85738.4843750
10775,10934,456,0.7916667,72100.3437500
10776,10935,909,1.5781250,177331.6875000
10777,10936,301,0.5225694,142213.3750000
10778,10937,29,0.0503472,13673.3701172
10779,10938,30,0.0520833,1309.6547852
10780,10939,54,0.0937500,2777.6306152
10781,10940,35,0.0607639,2281.1547852
10782,10941,155,0.2690972,11222.4804688
10783,10942,30,0.0520833,1329.0263672
10784,10943,110,0.1909722,3358.9907227
10785,10944,131,0.2274306,3775.9848633
10786,10946,306,0.5312500,8329.2998047
10787,10947,5,0.0086806,122.2769470
10788,10948,3,0.0052083,37.0976944
10789,10949,128,0.2222222,17539.1230469
10790,10950,33,0.0572917,6107.0195313
10791,10951,17,0.0295139,3147.0144043
10792,10952,217,0.3767361,40135.2695313
10793,10953,6,0.0104167,1102.4655762
10794,10954,18,0.0312500,3270.7045898
10795,10955,43,0.0746528,7813.7441406
10796,10956,41,0.0711806,7479.4863281
10797,10957,51,0.0885417,9164.5722656
10798,10958,75,0.1302083,13661.6015625
10799,10959,3,0.0052083,436.3572693
10800,10960,3,0.0052083,544.9732666
10801,10961,190,0.3298611,34614.1718750
10802,10962,35,0.0607639,710378.2500000
10803,10963,40,0.0694444,950362.0000000
10804,10964,95,0.1649306,1046247.6875000
10805,10965,94,0.1631944,1370560.1250000
10806,10966,29,0.0503472,473311.2812500
10807,10968,135,0.2343750,3640892.7500000
10808,10969,117,0.2031250,188815.8437500
10809,10970,33,0.0572917,20179.7421875
10810,10971,204,0.3541667,266678.1875000
10811,10972,33,0.0572917,205639.5625000
10812,10973,139,0.2413194,2038200.2500000
10813,10975,57,0.0989583,1222850.7500000
10814,10976,124,0.2152778,375663.7812500
10815,10977,327,0.5677083,51641.5078125
10816,10978,35,0.0607639,71924.0468750
10817,10979,65,0.1128472,7574.2368164
10818,10980,9,0.0156250,9227.3154297
10819,10981,101,0.1753472,12038.7500000
10820,10982,75,0.1302083,7232.1474609
10821,10983,23,0.0399306,36024.5664063
10822,10984,29,0.0503472,6315.0874023
10823,10985,20,0.0347222,3644.8857422
10824,10986,33,0.0572917,10244.9726563
10825,10987,301,0.5225694,63713.3789063
10826,10988,81,0.1406250,26073.0917969
10827,10989,248,0.4305556,37481.9296875
10828,10990,106,0.1840278,14847.8916016
10829,10991,19,0.0329861,475.9537354
10830,10992,69,0.1197917,599.8281860
10831,10993,572,0.9930556,388275.7812500
10832,10994,31,0.0538194,403048.0000000
10833,10995,15,0.0260417,194087.5000000
10834,10996,120,0.2083333,1438548.1250000
10835,10997,54,0.0937500,139688.0312500
10836,10999,88,0.1527778,129127.5937500
10837,11000,125,0.2170139,942.5086670
10838,11001,13,0.0225694,61.2248878
10839,11002,41,0.0711806,229.5599213
10840,11003,101,0.1753472,1794.6115723
10841,11004,6,0.0104167,90.0732117
10842,11005,18,0.0312500,302.5281067
10843,11006,33,0.0572917,1196.9262695
10844,11007,49,0.0850694,2668.6503906
10845,11008,82,0.1423611,3524.9445801
10846,11009,4,0.0069444,112.2644882
10847,11010,9,0.0156250,177.4549408
10848,11011,7,0.0121528,63.2542877
10849,11012,22,0.0381944,612.3713379
10850,11013,30,0.0520833,160.3672333
10851,11014,46,0.0798611,58.7378044
10852,11015,60,0.1041667,296.1959534
10853,11016,1,0.0017361,330.8075256
10854,11017,8,0.0138889,2082.6347656
10855,11018,14,0.0243056,64999.2343750
10856,11019,38,0.0659722,159749.5625000
10857,11020,42,0.0729167,138.2483673
10858,11021,6,0.0104167,5.1499896
10859,11022,5,0.0086806,0.0000000
10860,11023,15,0.0260417,19.6157722
10861,11024,18,0.0312500,24.4342022
10862,11025,8,0.0138889,12.5071411
10863,11026,108,0.1875000,133.2228699
10864,11027,47,0.0815972,64.4736023
10865,11028,3,0.0052083,4.7260137
10866,11029,12,0.0208333,18.8552036
10867,11031,53,0.0920139,69.7734070
10868,11032,2,0.0034722,1.5544431
10869,11033,42,0.0729167,66.7080994
10870,11034,57,0.0989583,118.3012009
10871,11035,3,0.0052083,6.7849493
10872,11036,37,0.0642361,77.6743851
10873,11037,31,0.0538194,978.3518677
10874,11038,51,0.0885417,782.5017700
10875,11039,1,0.0017361,0.0000000
10876,11040,58,0.1006944,125.6187820
10877,11041,59,0.1024306,131.5393982
10878,11042,92,0.1597222,1495.9871826
10879,11043,19,0.0329861,482.1397400
10880,11044,15,0.0260417,449.1184387
10881,11045,96,0.1666667,2898.6459961
10882,11046,13,0.0225694,180.9538574
10883,11047,1,0.0017361,32.1260033
10884,11049,58,0.1006944,454.3052063
10885,11050,14,0.0243056,73.1076050
10886,11051,93,0.1614583,297.2174683
10887,11052,64,0.1111111,670.5350342
10888,11053,15,0.0260417,46.9853630
10889,11054,77,0.1336806,479.8130493
10890,11055,10,0.0173611,21.4886856
10891,11056,16,0.0277778,29.0582447
10892,11057,107,0.1857639,834.1296387
10893,11058,47,0.0815972,995.7136841
10894,11059,185,0.3211806,8850.1484375
10895,11060,49,0.0850694,17.4613228
10896,11061,65,0.1128472,23.7898045
10897,11062,84,0.1458333,90.9301605
10898,11063,108,0.1875000,39.2009621
10899,11064,19,0.0329861,136.2164154
10900,11065,33,0.0572917,2691.9167480
10901,11066,74,0.1284722,7357.4750977
10902,11067,6,0.0104167,156.4539490
10903,11068,2,0.0034722,52.5052605
10904,11069,77,0.1336806,2877.1437988
10905,11070,14,0.0243056,3964.6955566
10906,11071,44,0.0763889,176.8521576
10907,11072,34,0.0590278,190.5634003
10908,11074,52,0.0902778,374.1495056
10909,11075,10,0.0173611,58.7696304
10910,11076,20,0.0347222,6254.9765625
10911,11078,12,0.0208333,37.7096024
10912,11079,48,0.0833333,351.4375610
10913,11080,9,0.0156250,3.9779699
10914,11081,23,0.0399306,73.9697037
10915,11082,1,0.0017361,7.0419722
10916,11083,80,0.1388889,0.0000000
10917,11084,27,0.0468750,82.5070343
10918,11085,81,0.1406250,562.5355835
10919,11086,101,0.1753472,0.0000000
10920,11087,53,0.0920139,449.8186646
10921,11088,9,0.0156250,0.0000000
10922,11089,37,0.0642361,94.1268311
10923,11090,108,0.1875000,213.6397552
10924,11091,38,0.0659722,165.5182495
10925,11092,68,0.1180556,145.1341858
10926,11093,19,0.0329861,204.4483337
10927,11094,15,0.0260417,208.3156281
10928,11095,66,0.1145833,465.4668579
10929,11096,17,0.0295139,776.5162354
10930,11097,46,0.0798611,2991.0642090
10931,11099,1,0.0017361,0.0000000
10932,11100,28,0.0486111,1197.2410889
10933,11101,20,0.0347222,154.6499939
10934,11102,2,0.0034722,15.5450268
10935,11103,59,0.1024306,433.9882813
10936,11104,4,0.0069444,522.7191772
10937,11105,4,0.0069444,193.1188812
10938,11106,6,0.0104167,1197.1163330
10939,11107,3,0.0052083,83.2362747
10940,11108,72,0.1250000,76.2828293
10941,11109,64,0.1111111,67.8915482
10942,11110,64,0.1111111,975.6563110
10943,11111,20,0.0347222,27822.1230469
10944,11112,64,0.1111111,6210.9072266
10945,11113,48,0.0833333,4069.0942383
10946,11114,75,0.1302083,1014.4104614
10947,11115,38,0.0659722,783.8288574
10948,11116,44,0.0763889,2971.7519531
10949,11117,5,0.0086806,155.4851532
10950,11119,4,0.0069444,313.3547668
10951,11120,46,0.0798611,882.5543823
10952,11121,90,0.1562500,1354.5198975
10953,11122,8,0.0138889,108.7956467
10954,11123,20,0.0347222,2026.2113037
10955,11124,17,0.0295139,1224.2468262
10956,11125,46,0.0798611,4707.8916016
10957,11126,8,0.0138889,33267.1875000
10958,11127,49,0.0850694,9251.2705078
10959,11128,41,0.0711806,31087.6953125
10960,11129,145,0.2517361,12256.9150391
10961,11130,2,0.0034722,498.3670654
10962,11131,14,0.0243056,2235.6435547
10963,11132,39,0.0677083,6815.0644531
10964,11133,71,0.1232639,45610.3281250
10965,11134,9,0.0156250,333.6821594
10966,11135,5,0.0086806,8.4778595
10967,11136,4,0.0069444,18.3779144
10968,11137,108,0.1875000,494.1429749
10969,11138,39,0.0677083,338.1360474
10970,11139,28,0.0486111,10795.4970703
10971,11140,24,0.0416667,308.1982727
10972,11141,54,0.0937500,2413.7648926
10973,11142,3,0.0052083,43.0879211
10974,11143,5,0.0086806,56.2357140
10975,11144,10,0.0173611,22.2639351
10976,11145,15,0.0260417,647.4637451
10977,11146,114,0.1979167,3884.6306152
10978,11147,31,0.0538194,874.6916504
10979,11148,23,0.0399306,500.4747925
10980,11149,1,0.0017361,14.0233555
10981,11150,41,0.0711806,6352.0991211
10982,11151,47,0.0815972,83866.0000000
10983,11152,20,0.0347222,38312.0859375
10984,11153,215,0.3732639,11766.3740234
10985,11154,19,0.0329861,315.5497131
10986,11155,65,0.1128472,3813.0727539
10987,11156,45,0.0781250,4898.5737305
10988,11157,53,0.0920139,30129.4921875
10989,11158,21,0.0364583,1357.5393066
10990,11159,36,0.0625000,545.9115601
10991,11160,14,0.0243056,561.5209351
10992,11161,39,0.0677083,2435.3271484
10993,11162,283,0.4913194,14025.4082031
10994,11163,759,1.3177084,147249.5937500
10995,11164,200,0.3472222,5500.4291992
10996,11165,72,0.1250000,903.1237183
10997,11166,63,0.1093750,6154.5698242
10998,11167,607,1.0538194,24539.4609375
10999,11168,102,0.1770833,13915.3789063
11000,11169,63,0.1093750,2080.8024902
11001,11170,67,0.1163194,11106.2939453
11002,11171,547,0.9496528,58052.3984375
11003,11172,77,0.1336806,12414.2412109
11004,11173,693,1.2031250,243441.9218750
11005,11174,125,0.2170139,96128.5546875
11006,11175,52,0.0902778,77719.7656250
11007,11176,945,1.6406250,503232.1562500
11008,11177,106,0.1840278,262889.8437500
11009,11178,176,0.3055556,76228.6484375
11010,11179,55,0.0954861,53056.5039063
11011,11180,56,0.0972222,165022.2812500
11012,11181,80,0.1388889,159620.5781250
11013,11182,541,0.9392361,136239.4375000
11014,11183,99,0.1718750,231771.7343750
11015,11184,200,0.3472222,104335.9921875
11016,11185,121,0.2100694,125440.2812500
11017,11186,68,0.1180556,2035.4077148
11018,11187,634,1.1006944,46923.0351563
11019,11188,60,0.1041667,81578.6015625
11020,11189,174,0.3020833,17053.6386719
11021,11190,253,0.4392361,237000.4062500
11022,11191,125,0.2170139,270452.9375000
11023,11192,65,0.1128472,78959.7656250
11024,11193,296,0.5138889,285984.7812500
11025,11194,454,0.7881944,69183.5937500
11026,11195,267,0.4635417,926419.5000000
11027,11196,365,0.6336806,1326410.6250000
11028,11197,83,0.1440972,158482.0937500
11029,11198,162,0.2812500,362137.0937500
11030,11199,99,0.1718750,9388.8896484
11031,11200,57,0.0989583,149407.0625000
11032,11201,50,0.0868056,78274.3671875
11033,11202,65,0.1128472,117092.2656250
11034,11203,1071,1.8593750,338887.5312500
11035,11204,70,0.1215278,144776.8750000
11036,11205,53,0.0920139,81505.3906250
11037,11206,55,0.0954861,163079.6562500
11038,11207,162,0.2812500,424160.2187500
11039,11208,174,0.3020833,2750981.0000000
11040,11209,356,0.6180556,853078.6875000
11041,11210,66,0.1145833,111524.1875000
11042,11211,221,0.3836806,14607.9355469
11043,11212,75,0.1302083,128310.8671875
11044,11213,155,0.2690972,148985.0625000
11045,11214,120,0.2083333,47881.4843750
11046,11215,430,0.7465278,1433610.3750000
11047,11216,262,0.4548611,58450.8828125
11048,11217,68,0.1180556,100776.1171875
11049,11218,75,0.1302083,9430.5703125
11050,11219,141,0.2447917,20646.3027344
11051,11220,51,0.0885417,236006.0156250
11052,11221,1289,2.2378473,616178.5000000
11053,11222,59,0.1024306,8595.5175781
11054,11223,412,0.7152778,623451.6250000
11055,11224,55,0.0954861,230862.4531250
11056,11225,403,0.6996528,53170.1992188
11057,11226,73,0.1267361,42301.4375000
11058,11227,92,0.1597222,64002.5625000
11059,11228,414,0.7187500,164616.2031250
11060,11229,120,0.2083333,39440.0703125
11061,11230,78,0.1354167,593649.8750000
11062,11231,4943,8.5815973,25597378.0000000
11063,11232,112,0.1944444,37400.7812500
11064,11233,1448,2.5138888,647860.1250000
11065,11234,151,0.2621528,35141.6601563
11066,11235,67,0.1163194,28850.4257813
11067,11236,270,0.4687500,616961.9375000
11068,11237,98,0.1701389,214795.0000000
11069,11238,873,1.5156250,293284.9687500
11070,11239,285,0.4947917,1065816.6250000
11071,11240,59,0.1024306,65701.3906250
11072,11241,60,0.1041667,3127.2851563
11073,11242,58,0.1006944,94898.6718750
11074,11243,83,0.1440972,27080.4375000
11075,11244,298,0.5173611,95402.2421875
11076,11245,301,0.5225694,443396.4062500
11077,11246,135,0.2343750,62919.8320313
11078,11247,91,0.1579861,8809.0351563
11079,11248,635,1.1024306,817147.6250000
11080,11249,162,0.2812500,635028.8750000
11081,11250,74,0.1284722,232527.9531250
11082,11251,68,0.1180556,7244.5649414
11083,11252,367,0.6371528,1011718.2500000
11084,11253,236,0.4097222,128949.9296875
11085,11254,135,0.2343750,16528.9453125
11086,11255,155,0.2690972,492730.9062500
11087,11256,231,0.4010417,25760.3847656
11088,11257,98,0.1701389,19427.9003906
11089,11258,115,0.1996528,20014.3847656
11090,11259,60,0.1041667,12359.1503906
11091,11260,648,1.1250000,247495.3437500
11092,11261,94,0.1631944,634896.1875000
11093,11262,63,0.1093750,178380.0156250
11094,11263,479,0.8315972,428340.1562500
11095,11264,455,0.7899306,98867.5859375
11096,11265,60,0.1041667,10033.4326172
11097,11266,73,0.1267361,32579.9296875
11098,11267,72,0.1250000,18974.5253906
11099,11268,93,0.1614583,745463.5000000
11100,11269,135,0.2343750,343652.2500000
11101,11270,114,0.1979167,101129.2109375
11102,11271,108,0.1875000,447056.8750000
11103,11272,53,0.0920139,13988.1269531
11104,11273,789,1.3697916,186574.8750000
11105,11274,188,0.3263889,806067.3750000
11106,11275,91,0.1579861,18480.7050781
11107,11276,655,1.1371528,158962.1875000
11108,11277,361,0.6267361,377900.9375000
11109,11278,100,0.1736111,14304.7744141
11110,11279,105,0.1822917,32409.7167969
11111,11280,1960,3.4027777,2797202.2500000
11112,11281,191,0.3315972,223849.0625000
11113,11282,4,0.0069444,2893.5307617
11114,11283,76,0.1319444,275793.9375000
11115,11284,98,0.1701389,16159.0712891
11116,11285,112,0.1944444,29893.2421875
11117,11286,52,0.0902778,142595.0937500
11118,11287,484,0.8402778,125246.4140625
11119,11288,233,0.4045139,261061.9687500
11120,11289,72,0.1250000,220927.7031250
11121,11290,956,1.6597222,653243.2500000
11122,11291,56,0.0972222,18646.4511719
11123,11292,55,0.0954861,12009.7324219
11124,11293,73,0.1267361,56823.3554688
11125,11294,65,0.1128472,35577.2851563
11126,11295,67,0.1163194,30495.4082031
11127,11296,305,0.5295139,73650.1093750
11128,11297,69,0.1197917,4409.7153320
11129,11298,1138,1.9756944,613003.3750000
11130,11299,491,0.8524306,452054.8125000
11131,11300,56,0.0972222,1659.4406738
11132,11301,64,0.1111111,41788.4960938
11133,11302,65,0.1128472,1745.3471680
11134,11303,58,0.1006944,72631.0156250
11135,11304,68,0.1180556,8645.2890625
11136,11305,69,0.1197917,18863.0996094
11137,11306,72,0.1250000,2683.3671875
11138,11307,1264,2.1944444,3359458.7500000
11139,11308,56,0.0972222,54763.2109375
11140,11309,66,0.1145833,12647.7958984
11141,11310,536,0.9305556,235253.3593750
11142,11311,93,0.1614583,68659.7812500
11143,11312,335,0.5815972,310937.0312500
11144,11313,1177,2.0434027,880731.8750000
11145,11314,427,0.7413194,764893.5000000
11146,11315,782,1.3576388,3495288.0000000
11147,11316,72,0.1250000,44862.1914063
11148,11317,62,0.1076389,63788.1914063
11149,11318,57,0.0989583,9968.2695313
11150,11319,79,0.1371528,71020.2968750
11151,11320,82,0.1423611,45113.2109375
11152,11321,369,0.6406250,52575.6015625
11153,11322,70,0.1215278,215425.6718750
11154,11323,362,0.6284722,1538573.8750000
11155,11324,72,0.1250000,2649.2985840
11156,11325,67,0.1163194,329712.3437500
11157,11326,64,0.1111111,392863.9687500
11158,11327,70,0.1215278,650961.3125000
11159,11328,516,0.8958333,82406.5156250
11160,11329,99,0.1718750,336639.2187500
11161,11330,77,0.1336806,408525.4375000
11162,11331,117,0.2031250,208556.1875000
11163,11332,825,1.4322916,609590.4375000
11164,11333,116,0.2013889,2128476.2500000
11165,11334,54,0.0937500,398270.3750000
11166,11335,104,0.1805556,601199.0625000
11167,11336,66,0.1145833,277509.6562500
11168,11337,128,0.2222222,197310.6875000
11169,11338,865,1.5017362,4260238.5000000
11170,11339,219,0.3802083,36507.5742188
11171,11340,115,0.1996528,650656.5000000
11172,11341,116,0.2013889,188646.9375000
